customer_id,event_date,amount,currency
c0174,2026-04-15,79.88,usd
c0177,2026-04-15,98.03,usd
c0240,2026-04-15,81.23,usd
c0264,2026-04-15,84.07,usd
c0214,2026-04-15,80.09,usd
c0244,2026-04-15,90.41,usd
c0230,2026-04-15,88.76,usd
c0225,2026-04-15,81.23,usd
c0235,2026-04-15,82.83,usd
c0247,2026-04-15,96.63,usd
c0199,2026-04-15,78.78,usd
c0232,2026-04-15,90.59,usd
c0256,2026-04-15,86.15,usd
c0170,2026-04-15,86.04,usd
c0185,2026-04-15,79.01,usd
c0267,2026-04-15,87.44,usd
c0265,2026-05-15,78.49,usd
c0269,2026-05-15,91.22,usd
c0272,2026-05-15,88.55,usd
c0256,2026-05-15,87.17,usd
c0221,2026-05-15,85.41,usd
c0218,2026-05-15,94.93,usd
c0243,2026-05-15,79.37,usd
c0228,2026-05-15,82.35,usd
c0177,2026-05-15,99.19,usd
c0214,2026-05-15,81.04,usd
c0181,2026-05-15,93.05,usd
c0262,2026-05-15,91.4,usd
c0188,2026-05-15,101.54,usd
c0211,2026-05-15,95.67,usd
c0204,2026-05-15,79.81,usd
c0259,2026-05-15,95.55,usd
c0247,2026-05-15,97.77,usd
c0185,2026-05-15,79.95,usd
c0196,2026-05-15,88.02,usd
c0198,2026-05-15,82.05,usd
c0223,2026-05-15,88.24,usd
c0254,2026-05-15,89.97,usd
c0183,2026-05-15,88.56,usd
c0213,2026-05-15,79.49,usd
c0170,2026-05-15,87.06,usd
c0219,2026-05-15,78.94,usd
c0264,2026-05-15,85.06,usd
c0231,2026-05-15,99.03,usd
c0263,2026-05-15,92.63,usd
c0255,2026-05-15,97.52,usd
c0251,2026-05-15,85.44,usd
c0227,2026-05-15,82.14,usd
c0187,2026-05-15,87.54,usd
c0178,2026-05-15,84.59,usd
c0248,2026-05-15,77.14,usd
c0233,2026-05-15,83.23,usd
c0169,2026-05-15,81.35,usd
c0200,2026-05-15,102.74,usd
c0238,2026-05-15,99.17,usd
c0212,2026-05-15,84.82,usd
c0236,2026-05-15,96.93,usd
c0267,2026-05-15,88.48,usd
c0252,2026-05-15,95.96,usd
c0266,2026-05-15,78.1,usd
c0182,2026-05-15,84.95,usd
c0222,2026-05-15,95.85,usd
c0206,2026-05-15,95.61,usd
c0240,2026-05-15,82.19,usd
c0208,2026-05-15,90.37,usd
c0234,2026-05-15,84.19,usd
c0215,2026-05-15,85.81,usd
c0217,2026-05-15,95.51,usd
c0271,2026-05-15,86.56,usd
c0190,2026-05-15,103.69,usd
c0239,2026-05-15,93.25,usd
c0268,2026-05-15,78.92,usd
c0207,2026-05-15,79.83,usd
c0193,2026-05-15,89.67,usd
c0237,2026-05-15,81.55,usd
c0186,2026-05-15,77.41,usd
c0171,2026-05-15,86.34,usd
c0224,2026-05-15,87.46,usd
c0180,2026-05-15,80.45,usd
c0257,2026-05-15,92.5,usd
c0203,2026-05-15,77.55,usd
c0270,2026-05-15,80.86,usd
c0229,2026-05-15,80.39,usd
c0173,2026-05-15,99.07,usd
c0258,2026-05-15,103.64,usd
c0174,2026-05-15,80.83,usd
c0250,2026-05-15,91.43,usd
c0260,2026-05-15,91.37,usd
c0210,2026-05-15,97.41,usd
c0205,2026-05-15,83.11,usd
c0249,2026-05-15,95.23,usd
c0232,2026-05-15,91.67,usd
c0273,2026-05-15,87.82,usd
c0225,2026-05-15,82.2,usd
c0261,2026-05-15,103.31,usd
c0230,2026-05-15,89.81,usd
c0245,2026-05-15,96.19,usd
c0201,2026-05-15,95.95,usd
c0199,2026-05-15,79.72,usd
c0220,2026-05-15,97.75,usd
c0253,2026-05-15,85.75,usd
c0195,2026-05-15,103.01,usd
c0246,2026-05-15,89.11,usd
c0226,2026-05-15,89.73,usd
c0175,2026-05-15,79.35,usd
c0244,2026-05-15,91.48,usd
c0172,2026-05-15,86.37,usd
c0235,2026-05-15,83.81,usd
c0242,2026-05-15,91.5,usd
c0202,2026-05-15,84.16,usd
c0185,2026-06-15,80.88,usd
c0205,2026-06-15,84.08,usd
c0229,2026-06-15,81.33,usd
c0177,2026-06-15,100.35,usd
c0226,2026-06-15,90.78,usd
c0211,2026-06-15,96.79,usd
c0263,2026-06-15,93.71,usd
c0245,2026-06-15,97.32,usd
c0250,2026-06-15,92.5,usd
c0228,2026-06-15,83.31,usd
c0174,2026-06-15,81.77,usd
c0262,2026-06-15,92.47,usd
c0196,2026-06-15,89.05,usd
c0201,2026-06-15,97.08,usd
c0187,2026-06-15,88.56,usd
c0230,2026-06-15,90.86,usd
c0249,2026-06-15,96.35,usd
c0251,2026-06-15,86.44,usd
c0208,2026-06-15,91.43,usd
c0232,2026-06-15,92.74,usd
c0220,2026-06-15,98.89,usd
c0194,2026-06-15,84.2,usd
c0240,2026-06-15,83.15,usd
c0173,2026-06-15,100.23,usd
c0204,2026-06-15,80.75,usd
c0248,2026-06-15,78.04,usd
c0192,2026-06-15,84.49,usd
c0243,2026-06-15,80.3,usd
c0206,2026-06-15,96.73,usd
c0188,2026-06-15,102.73,usd
c0271,2026-06-15,87.57,usd
c0239,2026-06-15,94.34,usd
c0175,2026-06-15,80.27,usd
c0254,2026-06-15,91.02,usd
c0193,2026-06-15,90.72,usd
c0180,2026-06-15,81.39,usd
c0170,2026-06-15,88.07,usd
c0186,2026-06-15,78.32,usd
c0184,2026-06-15,88.53,usd
c0176,2026-06-15,104.52,usd
c0241,2026-06-15,90.0,usd
c0214,2026-06-15,81.99,usd
c0216,2026-06-15,96.84,usd
c0190,2026-06-15,104.9,usd
c0223,2026-06-15,89.27,usd
c0172,2026-06-15,87.38,usd
c0246,2026-06-15,90.15,usd
c0242,2026-06-15,92.57,usd
c0252,2026-06-15,97.08,usd
c0256,2026-06-15,88.19,usd
c0258,2026-06-15,104.85,usd
c0191,2026-06-15,96.71,usd
c0215,2026-06-15,86.82,usd
c0218,2026-06-15,96.04,usd
c0255,2026-06-15,98.66,usd
c0235,2026-06-15,84.79,usd
c0257,2026-06-15,93.58,usd
c0237,2026-06-15,82.5,usd
c0199,2026-06-15,80.65,usd
c0210,2026-06-15,98.55,usd
c0233,2026-06-15,84.2,usd
c0261,2026-06-15,104.52,usd
c0202,2026-06-15,85.15,usd
c0217,2026-06-15,96.63,usd
c0270,2026-06-15,81.81,usd
c0234,2026-06-15,85.18,usd
c0247,2026-06-15,98.92,usd
c0266,2026-06-15,79.01,usd
c0269,2026-06-15,92.28,usd
c0272,2026-06-15,89.59,usd
c0273,2026-06-15,88.85,usd
c0195,2026-06-15,104.21,usd
c0212,2026-06-15,85.82,usd
c0264,2026-06-15,86.06,usd
c0268,2026-06-15,79.84,usd
c0259,2026-06-15,96.67,usd
c0221,2026-06-15,86.4,usd
c0231,2026-06-15,100.19,usd
c0209,2026-06-15,85.1,usd
c0224,2026-06-15,88.48,usd
c0179,2026-06-15,87.96,usd
c0171,2026-06-15,87.35,usd
c0169,2026-06-15,82.3,usd
c0244,2026-06-15,92.55,usd
c0207,2026-06-15,80.76,usd
c0178,2026-06-15,85.58,usd
c0238,2026-06-15,100.33,usd
c0227,2026-06-15,83.1,usd
c0253,2026-06-15,86.76,usd
c0219,2026-06-15,79.86,usd
c0260,2026-06-15,92.44,usd
c0176,2026-07-15,105.73,usd
c0235,2026-07-15,85.77,usd
c0218,2026-07-15,97.15,usd
c0261,2026-07-15,105.73,usd
c0214,2026-07-15,82.93,usd
c0177,2026-07-15,101.51,usd
c0262,2026-07-15,93.54,usd
c0225,2026-07-15,84.12,usd
c0191,2026-07-15,97.82,usd
c0242,2026-07-15,93.64,usd
c0265,2026-07-15,80.33,usd
c0211,2026-07-15,97.91,usd
c0240,2026-07-15,84.11,usd
c0256,2026-07-15,89.21,usd
c0181,2026-07-15,95.23,usd
c0257,2026-07-15,94.66,usd
c0213,2026-07-15,81.35,usd
c0196,2026-07-15,90.08,usd
c0233,2026-07-15,85.17,usd
c0205,2026-07-15,85.05,usd
c0226,2026-07-15,91.83,usd
c0186,2026-07-15,79.23,usd
c0180,2026-07-15,82.33,usd
c0174,2026-07-15,82.72,usd
c0172,2026-07-15,88.39,usd
c0273,2026-07-15,89.87,usd
c0195,2026-07-15,105.42,usd
c0259,2026-07-15,97.79,usd
c0248,2026-07-15,78.95,usd
c0266,2026-07-15,79.93,usd
c0237,2026-07-15,83.46,usd
c0189,2026-07-15,80.32,usd
c0255,2026-07-15,99.8,usd
c0229,2026-07-15,82.27,usd
c0244,2026-07-15,93.62,usd
c0170,2026-07-15,89.09,usd
c0232,2026-07-15,93.81,usd
c0236,2026-07-15,99.2,usd
c0185,2026-07-15,81.82,usd
c0188,2026-07-15,103.92,usd
c0184,2026-07-15,89.56,usd
c0187,2026-07-15,89.58,usd
c0239,2026-07-15,95.43,usd
c0192,2026-07-15,85.47,usd
c0271,2026-07-15,88.58,usd
c0182,2026-07-15,86.93,usd
c0224,2026-07-15,89.5,usd
c0171,2026-07-15,88.35,usd
c0178,2026-07-15,86.57,usd
c0247,2026-07-15,100.06,usd
c0253,2026-07-15,87.76,usd
c0173,2026-07-15,101.39,usd
c0197,2026-07-15,88.71,usd
c0246,2026-07-15,91.19,usd
c0199,2026-07-15,81.58,usd
c0203,2026-07-15,79.37,usd
c0260,2026-07-15,93.51,usd
c0269,2026-07-15,93.35,usd
c0270,2026-07-15,82.76,usd
c0198,2026-07-15,83.97,usd
c0250,2026-07-15,93.56,usd
c0216,2026-07-15,97.96,usd
c0230,2026-07-15,91.91,usd
c0227,2026-07-15,84.06,usd
c0208,2026-07-15,92.49,usd
c0193,2026-07-15,91.77,usd
c0202,2026-07-15,86.13,usd
c0249,2026-07-15,97.46,usd
c0258,2026-07-15,106.07,usd
c0220,2026-07-15,100.04,usd
c0243,2026-07-15,81.23,usd
c0263,2026-07-15,94.8,usd
c0228,2026-07-15,84.27,usd
c0252,2026-07-15,98.2,usd
c0254,2026-07-15,92.07,usd
c0238,2026-07-15,101.49,usd
c0217,2026-07-15,97.75,usd
c0251,2026-07-15,87.44,usd
c0209,2026-07-15,86.08,usd
c0221,2026-07-15,87.4,usd
c0206,2026-07-15,97.85,usd
c0179,2026-07-15,88.97,usd
c0245,2026-07-15,98.44,usd
c0231,2026-07-15,101.35,usd
c0210,2026-07-15,99.69,usd
c0183,2026-07-15,90.63,usd
c0200,2026-07-15,105.14,usd
c0215,2026-07-15,87.82,usd
c0219,2026-07-15,80.79,usd
c0227,2026-08-15,85.02,usd
c0212,2026-08-15,87.8,usd
c0171,2026-08-15,89.36,usd
c0213,2026-08-15,82.28,usd
c0229,2026-08-15,83.21,usd
c0267,2026-08-15,91.58,usd
c0175,2026-08-15,82.13,usd
c0248,2026-08-15,79.85,usd
c0214,2026-08-15,83.88,usd
c0186,2026-08-15,80.13,usd
c0223,2026-08-15,91.34,usd
c0170,2026-08-15,90.11,usd
c0190,2026-08-15,107.33,usd
c0194,2026-08-15,86.15,usd
c0206,2026-08-15,98.97,usd
c0252,2026-08-15,99.32,usd
c0195,2026-08-15,106.62,usd
c0247,2026-08-15,101.2,usd
c0222,2026-08-15,99.22,usd
c0237,2026-08-15,84.41,usd
c0240,2026-08-15,85.07,usd
c0185,2026-08-15,82.75,usd
c0259,2026-08-15,98.91,usd
c0257,2026-08-15,95.75,usd
c0180,2026-08-15,83.27,usd
c0254,2026-08-15,93.12,usd
c0181,2026-08-15,96.31,usd
c0203,2026-08-15,80.27,usd
c0176,2026-08-15,106.94,usd
c0225,2026-08-15,85.08,usd
c0187,2026-08-15,90.61,usd
c0256,2026-08-15,90.23,usd
c0265,2026-08-15,81.25,usd
c0244,2026-08-15,94.69,usd
c0219,2026-08-15,81.71,usd
c0268,2026-08-15,81.68,usd
c0238,2026-08-15,102.65,usd
c0216,2026-08-15,99.08,usd
c0246,2026-08-15,92.24,usd
c0174,2026-08-15,83.66,usd
c0205,2026-08-15,86.03,usd
c0211,2026-08-15,99.03,usd
c0196,2026-08-15,91.11,usd
c0230,2026-08-15,92.96,usd
c0217,2026-08-15,98.86,usd
c0220,2026-08-15,101.18,usd
c0169,2026-08-15,84.2,usd
c0200,2026-08-15,106.34,usd
c0233,2026-08-15,86.15,usd
c0209,2026-08-15,87.07,usd
c0273,2026-08-15,90.9,usd
c0261,2026-08-15,106.94,usd
c0266,2026-08-15,80.84,usd
c0272,2026-08-15,91.66,usd
c0182,2026-08-15,87.93,usd
c0188,2026-08-15,105.11,usd
c0208,2026-08-15,93.55,usd
c0221,2026-08-15,88.4,usd
c0269,2026-08-15,94.42,usd
c0258,2026-08-15,107.28,usd
c0177,2026-08-15,102.67,usd
c0202,2026-08-15,87.12,usd
c0218,2026-08-15,98.26,usd
c0239,2026-08-15,96.52,usd
c0253,2026-08-15,88.76,usd
c0241,2026-08-15,92.08,usd
c0255,2026-08-15,100.94,usd
c0172,2026-08-15,89.4,usd
c0199,2026-08-15,82.51,usd
c0224,2026-08-15,90.53,usd
c0173,2026-08-15,102.55,usd
c0243,2026-08-15,82.15,usd
c0236,2026-08-15,100.33,usd
c0270,2026-08-15,83.7,usd
c0249,2026-08-15,98.57,usd
c0251,2026-08-15,88.44,usd
c0191,2026-08-15,98.94,usd
c0198,2026-08-15,84.93,usd
c0263,2026-08-15,95.88,usd
c0201,2026-08-15,99.32,usd
c0210,2026-08-15,100.82,usd
c0226,2026-08-15,92.87,usd
c0189,2026-08-15,81.24,usd
c0215,2026-08-15,88.82,usd
c0262,2026-08-15,94.61,usd
c0232,2026-08-15,94.88,usd
c0271,2026-08-15,89.59,usd
c0222,2026-09-15,100.34,usd
c0261,2026-09-15,108.15,usd
c0271,2026-09-15,90.6,usd
c0230,2026-09-15,94.01,usd
c0260,2026-09-15,95.64,usd
c0194,2026-09-15,87.12,usd
c0258,2026-09-15,108.49,usd
c0228,2026-09-15,86.2,usd
c0256,2026-09-15,91.25,usd
c0182,2026-09-15,88.92,usd
c0210,2026-09-15,101.96,usd
c0202,2026-09-15,88.1,usd
c0243,2026-09-15,83.08,usd
c0257,2026-09-15,96.83,usd
c0225,2026-09-15,86.04,usd
c0232,2026-09-15,95.96,usd
c0216,2026-09-15,100.2,usd
c0180,2026-09-15,84.21,usd
c0273,2026-09-15,91.93,usd
c0247,2026-09-15,102.35,usd
c0266,2026-09-15,81.76,usd
c0264,2026-09-15,89.04,usd
c0204,2026-09-15,83.55,usd
c0267,2026-09-15,92.62,usd
c0242,2026-09-15,95.78,usd
c0246,2026-09-15,93.28,usd
c0231,2026-09-15,103.66,usd
c0192,2026-09-15,87.42,usd
c0200,2026-09-15,107.55,usd
c0262,2026-09-15,95.68,usd
c0251,2026-09-15,89.44,usd
c0226,2026-09-15,93.92,usd
c0198,2026-09-15,85.89,usd
c0244,2026-09-15,95.76,usd
c0239,2026-09-15,97.61,usd
c0189,2026-09-15,82.16,usd
c0227,2026-09-15,85.98,usd
c0193,2026-09-15,93.87,usd
c0237,2026-09-15,85.36,usd
c0221,2026-09-15,89.4,usd
c0234,2026-09-15,88.13,usd
c0170,2026-09-15,91.13,usd
c0176,2026-09-15,108.15,usd
c0177,2026-09-15,103.83,usd
c0199,2026-09-15,83.45,usd
c0181,2026-09-15,97.4,usd
c0172,2026-09-15,90.41,usd
c0272,2026-09-15,92.69,usd
c0263,2026-09-15,96.96,usd
c0171,2026-09-15,90.37,usd
c0187,2026-09-15,91.63,usd
c0259,2026-09-15,100.02,usd
c0270,2026-09-15,84.65,usd
c0215,2026-09-15,89.83,usd
c0209,2026-09-15,88.05,usd
c0249,2026-09-15,99.69,usd
c0255,2026-09-15,102.08,usd
c0185,2026-09-15,83.69,usd
c0186,2026-09-15,81.04,usd
c0191,2026-09-15,100.06,usd
c0173,2026-09-15,103.71,usd
c0253,2026-09-15,89.77,usd
c0183,2026-09-15,92.7,usd
c0197,2026-09-15,90.73,usd
c0179,2026-09-15,91.01,usd
c0196,2026-09-15,92.14,usd
c0169,2026-09-15,85.15,usd
c0265,2026-09-15,82.17,usd
c0224,2026-09-15,91.55,usd
c0174,2026-09-15,84.61,usd
c0218,2026-09-15,99.38,usd
c0207,2026-09-15,83.56,usd
c0214,2026-09-15,84.83,usd
c0203,2026-09-15,81.18,usd
c0175,2026-09-15,83.06,usd
c0213,2026-09-15,83.21,usd
c0211,2026-09-15,100.15,usd
c0223,2026-09-15,92.37,usd
c0220,2026-09-15,102.32,usd
c0248,2026-09-15,80.75,usd
c0252,2026-09-15,100.45,usd
c0201,2026-09-15,100.44,usd
c0206,2026-09-15,100.08,usd
c0235,2026-09-15,87.73,usd
c0219,2026-09-15,82.63,usd
c0203,2026-10-15,82.09,usd
c0243,2026-10-15,84.01,usd
c0246,2026-10-15,94.32,usd
c0204,2026-10-15,84.48,usd
c0245,2026-10-15,101.82,usd
c0249,2026-10-15,100.8,usd
c0247,2026-10-15,103.49,usd
c0250,2026-10-15,96.77,usd
c0268,2026-10-15,83.53,usd
c0232,2026-10-15,97.03,usd
c0238,2026-10-15,104.97,usd
c0189,2026-10-15,83.08,usd
c0170,2026-10-15,92.15,usd
c0224,2026-10-15,92.57,usd
c0233,2026-10-15,88.09,usd
c0221,2026-10-15,90.4,usd
c0179,2026-10-15,92.02,usd
c0214,2026-10-15,85.78,usd
c0239,2026-10-15,98.7,usd
c0183,2026-10-15,93.74,usd
c0259,2026-10-15,101.14,usd
c0188,2026-10-15,107.48,usd
c0225,2026-10-15,87.0,usd
c0199,2026-10-15,84.38,usd
c0252,2026-10-15,101.57,usd
c0230,2026-10-15,95.06,usd
c0213,2026-10-15,84.14,usd
c0215,2026-10-15,90.83,usd
c0255,2026-10-15,103.22,usd
c0256,2026-10-15,92.27,usd
c0190,2026-10-15,109.75,usd
c0194,2026-10-15,88.1,usd
c0260,2026-10-15,96.71,usd
c0231,2026-10-15,104.82,usd
c0177,2026-10-15,104.99,usd
c0228,2026-10-15,87.16,usd
c0212,2026-10-15,89.79,usd
c0263,2026-10-15,98.05,usd
c0171,2026-10-15,91.38,usd
c0176,2026-10-15,109.35,usd
c0269,2026-10-15,96.55,usd
c0187,2026-10-15,92.66,usd
c0219,2026-10-15,83.56,usd
c0266,2026-10-15,82.67,usd
c0261,2026-10-15,109.35,usd
c0235,2026-10-15,88.71,usd
c0198,2026-10-15,86.85,usd
c0195,2026-10-15,109.03,usd
c0272,2026-10-15,93.73,usd
c0184,2026-10-15,92.63,usd
c0191,2026-10-15,101.18,usd
c0207,2026-10-15,84.5,usd
c0236,2026-10-15,102.6,usd
c0240,2026-10-15,86.99,usd
c0196,2026-10-15,93.16,usd
c0254,2026-10-15,95.23,usd
c0208,2026-10-15,95.66,usd
c0237,2026-10-15,86.32,usd
c0273,2026-10-15,92.96,usd
c0201,2026-10-15,101.57,usd
c0180,2026-10-15,85.15,usd
c0185,2026-10-15,84.62,usd
c0265,2026-10-15,83.08,usd
c0211,2026-10-15,101.27,usd
c0182,2026-10-15,89.91,usd
c0186,2026-10-15,81.94,usd
c0248,2026-10-15,81.65,usd
c0209,2026-10-15,89.03,usd
c0271,2026-10-15,91.62,usd
c0242,2026-10-15,96.85,usd
c0241,2026-10-15,94.16,usd
c0192,2026-10-15,88.4,usd
c0253,2026-10-15,90.77,usd
c0251,2026-10-15,90.44,usd
c0175,2026-10-15,83.99,usd
c0244,2026-10-15,96.83,usd
c0202,2026-10-15,89.08,usd
c0234,2026-10-15,89.12,usd
c0218,2026-10-15,100.49,usd
c0217,2026-10-15,101.1,usd
c0267,2026-10-15,93.65,usd
c0216,2026-10-15,101.32,usd
c0205,2026-10-15,87.97,usd
c0223,2026-10-15,93.4,usd
c0174,2026-10-15,85.55,usd
c0289,2026-04-15,93.16,usd
c0300,2026-04-15,88.25,usd
c0348,2026-04-15,82.2,usd
c0283,2026-04-15,90.53,usd
c0282,2026-04-15,100.81,usd
c0380,2026-04-15,87.85,usd
c0335,2026-04-15,85.24,usd
c0370,2026-04-15,82.22,usd
c0285,2026-04-15,83.21,usd
c0354,2026-04-15,104.46,usd
c0340,2026-04-15,95.1,usd
c0313,2026-04-15,98.53,usd
c0346,2026-04-15,88.61,usd
c0278,2026-04-15,104.7,usd
c0373,2026-04-15,79.39,usd
c0356,2026-04-15,90.34,usd
c0343,2026-04-15,87.46,usd
c0314,2026-04-15,92.66,usd
c0337,2026-04-15,91.61,usd
c0376,2026-04-15,83.2,usd
c0362,2026-04-15,93.51,usd
c0290,2026-04-15,97.84,usd
c0361,2026-04-15,96.37,usd
c0286,2026-04-15,97.86,usd
c0297,2026-04-15,93.55,usd
c0351,2026-04-15,85.1,usd
c0276,2026-04-15,81.45,usd
c0328,2026-04-15,81.12,usd
c0312,2026-04-15,86.29,usd
c0381,2026-04-15,105.43,usd
c0330,2026-04-15,92.96,usd
c0363,2026-04-15,102.26,usd
c0357,2026-04-15,80.65,usd
c0306,2026-04-15,97.43,usd
c0349,2026-04-15,99.94,usd
c0288,2026-04-15,95.37,usd
c0321,2026-04-15,103.18,usd
c0372,2026-04-15,84.45,usd
c0305,2026-04-15,84.09,usd
c0327,2026-04-15,86.48,usd
c0355,2026-04-15,88.32,usd
c0295,2026-04-15,95.53,usd
c0333,2026-04-15,96.47,usd
c0371,2026-04-15,103.11,usd
c0338,2026-04-15,82.87,usd
c0324,2026-04-15,102.91,usd
c0291,2026-04-15,80.67,usd
c0352,2026-04-15,97.64,usd
c0281,2026-04-15,94.31,usd
c0310,2026-04-15,88.71,usd
c0317,2026-04-15,86.3,usd
c0293,2026-04-15,86.2,usd
c0294,2026-04-15,95.38,usd
c0329,2026-04-15,96.28,usd
c0323,2026-04-15,79.08,usd
c0298,2026-04-15,101.48,usd
c0353,2026-04-15,104.67,usd
c0299,2026-04-15,91.0,usd
c0296,2026-04-15,96.19,usd
c0366,2026-04-15,78.57,usd
c0308,2026-04-15,86.62,usd
c0347,2026-04-15,100.87,usd
c0302,2026-04-15,83.8,usd
c0377,2026-04-15,88.34,usd
c0277,2026-04-15,84.55,usd
c0341,2026-04-15,103.22,usd
c0301,2026-04-15,82.04,usd
c0375,2026-04-15,101.2,usd
c0280,2026-04-15,104.42,usd
c0304,2026-04-15,103.03,usd
c0339,2026-04-15,93.87,usd
c0319,2026-04-15,99.2,usd
c0364,2026-04-15,104.42,usd
c0379,2026-04-15,99.11,usd
c0275,2026-04-15,102.44,usd
c0320,2026-04-15,93.79,usd
c0322,2026-04-15,97.69,usd
c0336,2026-04-15,89.39,usd
c0359,2026-04-15,101.31,usd
c0309,2026-04-15,98.09,usd
c0350,2026-04-15,100.87,usd
c0284,2026-04-15,98.26,usd
c0360,2026-04-15,94.46,usd
c0311,2026-04-15,93.75,usd
c0358,2026-04-15,80.91,usd
c0279,2026-04-15,81.59,usd
c0345,2026-04-15,89.7,usd
c0326,2026-04-15,82.66,usd
c0374,2026-04-15,96.18,usd
c0332,2026-04-15,103.72,usd
c0287,2026-04-15,85.15,usd
c0365,2026-04-15,102.91,usd
c0307,2026-04-15,85.68,usd
c0367,2026-04-15,94.36,usd
c0344,2026-04-15,103.47,usd
c0303,2026-04-15,98.1,usd
c0292,2026-04-15,105.51,usd
c0274,2026-04-15,99.34,usd
c0368,2026-04-15,94.67,usd
c0342,2026-04-15,97.68,usd
c0315,2026-04-15,92.93,usd
c0383,2026-04-15,84.26,usd
c0325,2026-04-15,87.41,usd
c0318,2026-04-15,79.09,usd
c0369,2026-04-15,104.18,usd
c0334,2026-04-15,91.77,usd
c0316,2026-04-15,92.31,usd
c0382,2026-04-15,90.3,usd
c0331,2026-04-15,96.37,usd
c0378,2026-04-15,100.08,usd
c0298,2026-05-15,103.01,usd
c0337,2026-05-15,92.98,usd
c0371,2026-05-15,104.66,usd
c0294,2026-05-15,96.81,usd
c0332,2026-05-15,105.28,usd
c0347,2026-05-15,102.38,usd
c0285,2026-05-15,84.46,usd
c0340,2026-05-15,96.53,usd
c0314,2026-05-15,94.05,usd
c0326,2026-05-15,83.9,usd
c0277,2026-05-15,85.81,usd
c0306,2026-05-15,98.89,usd
c0312,2026-05-15,87.58,usd
c0295,2026-05-15,96.96,usd
c0296,2026-05-15,97.63,usd
c0363,2026-05-15,103.79,usd
c0290,2026-05-15,99.31,usd
c0299,2026-05-15,92.37,usd
c0317,2026-05-15,87.6,usd
c0377,2026-05-15,89.66,usd
c0309,2026-05-15,99.56,usd
c0310,2026-05-15,90.04,usd
c0343,2026-05-15,88.77,usd
c0335,2026-05-15,86.52,usd
c0360,2026-05-15,95.88,usd
c0342,2026-05-15,99.14,usd
c0374,2026-05-15,97.62,usd
c0359,2026-05-15,102.83,usd
c0355,2026-05-15,89.64,usd
c0331,2026-05-15,97.82,usd
c0316,2026-05-15,93.69,usd
c0361,2026-05-15,97.81,usd
c0279,2026-05-15,82.82,usd
c0341,2026-05-15,104.76,usd
c0356,2026-05-15,91.69,usd
c0291,2026-05-15,81.88,usd
c0318,2026-05-15,80.28,usd
c0379,2026-05-15,100.59,usd
c0281,2026-05-15,95.73,usd
c0289,2026-05-15,94.56,usd
c0367,2026-05-15,95.77,usd
c0308,2026-05-15,87.92,usd
c0304,2026-05-15,104.58,usd
c0283,2026-05-15,91.89,usd
c0282,2026-05-15,102.32,usd
c0322,2026-05-15,99.16,usd
c0319,2026-05-15,100.68,usd
c0344,2026-05-15,105.02,usd
c0346,2026-05-15,89.94,usd
c0382,2026-05-15,91.65,usd
c0351,2026-05-15,86.37,usd
c0330,2026-05-15,94.35,usd
c0275,2026-05-15,103.98,usd
c0305,2026-05-15,85.35,usd
c0338,2026-05-15,84.12,usd
c0286,2026-05-15,99.33,usd
c0378,2026-05-15,101.58,usd
c0357,2026-05-15,81.86,usd
c0315,2026-05-15,94.32,usd
c0354,2026-05-15,106.03,usd
c0323,2026-05-15,80.27,usd
c0333,2026-05-15,97.92,usd
c0311,2026-05-15,95.15,usd
c0329,2026-05-15,97.72,usd
c0364,2026-05-15,105.99,usd
c0370,2026-05-15,83.45,usd
c0339,2026-05-15,95.28,usd
c0381,2026-05-15,107.01,usd
c0362,2026-05-15,94.92,usd
c0307,2026-05-15,86.96,usd
c0353,2026-05-15,106.24,usd
c0293,2026-05-15,87.49,usd
c0288,2026-05-15,96.8,usd
c0278,2026-05-15,106.27,usd
c0324,2026-05-15,104.45,usd
c0369,2026-05-15,105.74,usd
c0276,2026-05-15,82.67,usd
c0352,2026-05-15,99.11,usd
c0303,2026-05-15,99.57,usd
c0376,2026-05-15,84.44,usd
c0284,2026-05-15,99.74,usd
c0292,2026-05-15,107.09,usd
c0300,2026-05-15,89.58,usd
c0280,2026-05-15,105.98,usd
c0327,2026-05-15,87.77,usd
c0366,2026-05-15,79.75,usd
c0313,2026-05-15,100.01,usd
c0287,2026-05-15,86.42,usd
c0349,2026-05-15,101.44,usd
c0320,2026-05-15,95.2,usd
c0358,2026-05-15,82.12,usd
c0380,2026-05-15,89.16,usd
c0325,2026-05-15,88.72,usd
c0345,2026-05-15,91.04,usd
c0297,2026-05-15,94.95,usd
c0368,2026-05-15,96.09,usd
c0334,2026-05-15,93.15,usd
c0365,2026-05-15,104.45,usd
c0328,2026-05-15,82.34,usd
c0302,2026-05-15,85.05,usd
c0274,2026-05-15,100.83,usd
c0375,2026-05-15,102.72,usd
c0321,2026-05-15,104.72,usd
c0322,2026-06-15,100.33,usd
c0323,2026-06-15,81.22,usd
c0287,2026-06-15,87.45,usd
c0311,2026-06-15,96.28,usd
c0360,2026-06-15,97.01,usd
c0341,2026-06-15,106.0,usd
c0361,2026-06-15,98.97,usd
c0376,2026-06-15,85.44,usd
c0351,2026-06-15,87.39,usd
c0315,2026-06-15,95.43,usd
c0310,2026-06-15,91.11,usd
c0325,2026-06-15,89.77,usd
c0329,2026-06-15,98.88,usd
c0359,2026-06-15,104.04,usd
c0355,2026-06-15,90.7,usd
c0307,2026-06-15,87.99,usd
